InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
553844,21892,TRADITIONAL WOODEN CATCH CUP GAME ,24,2011-05-19 12:36:00,1.25,13450.0,United Kingdom,30.0
559813,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-07-12 15:42:00,4.15,18272.0,United Kingdom,24.900000000000002
567165,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-09-18 11:58:00,3.29,17841.0,United Kingdom,3.29
542407,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-01-27 16:17:00,1.25,15601.0,United Kingdom,15.0
581236,22059,CERAMIC STRAWBERRY DESIGN MUG,24,2011-12-08 10:39:00,0.39,13468.0,United Kingdom,9.36
561520,23167,SMALL CERAMIC TOP STORAGE JAR ,1,2011-07-27 17:03:00,0.83,17870.0,United Kingdom,0.83
573546,23539,WALL ART LOVES' SECRET ,4,2011-10-31 13:13:00,5.95,15974.0,United Kingdom,23.8
540353,22722,SET OF 6 SPICE TINS PANTRY DESIGN,3,2011-01-06 14:53:00,3.95,13764.0,United Kingdom,11.850000000000001
580691,22609,PENS ASSORTED SPACEBALL,36,2011-12-05 15:48:00,0.19,13790.0,United Kingdom,6.84
557604,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-06-21 12:03:00,2.08,15039.0,United Kingdom,20.8
544055,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-02-15 12:48:00,1.25,14035.0,United Kingdom,30.0
543975,84849D,HOT BATHS SOAP HOLDER,2,2011-02-14 15:23:00,1.69,17231.0,United Kingdom,3.38
576519,23597,PAPER BUNTING PAISLEY PARK,6,2011-11-15 12:25:00,2.95,12676.0,Sweden,17.700000000000003
574686,21442,GREEN BIRDHOUSE DECORATION,3,2011-11-06 13:00:00,0.85,17608.0,United Kingdom,2.55
581266,22972,CHILDREN'S SPACEBOY MUG,12,2011-12-08 11:25:00,1.65,12621.0,Germany,19.799999999999997
570856,23403,LETTER HOLDER HOME SWEET HOME,4,2011-10-12 15:01:00,3.75,13464.0,United Kingdom,15.0
552245,21528,DAIRY MAID TRADITIONAL TEAPOT ,1,2011-05-06 19:42:00,6.95,12748.0,United Kingdom,6.95
539082,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-12-16 09:22:00,0.55,13317.0,United Kingdom,13.200000000000001
539353,84584,PINK GINGHAM CAT WITH SCARF,6,2010-12-17 11:30:00,2.55,12782.0,Portugal,15.299999999999999
565327,22508,DOORSTOP RETROSPOT HEART,4,2011-09-02 13:48:00,3.75,12832.0,United Kingdom,15.0
562733,20723,STRAWBERRY CHARLOTTE BAG,10,2011-08-09 10:20:00,0.85,14626.0,United Kingdom,8.5
563736,22423,REGENCY CAKESTAND 3 TIER,16,2011-08-18 18:21:00,10.95,13784.0,United Kingdom,175.2
566631,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-09-14 10:34:00,4.15,15622.0,United Kingdom,24.900000000000002
570271,23535,WALL ART BICYCLE SAFETY,5,2011-10-10 10:29:00,5.95,13756.0,United Kingdom,29.75
564539,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-08-25 15:22:00,0.29,12715.0,Sweden,6.959999999999999
551872,22607,WOODEN ROUNDERS GARDEN SET ,4,2011-05-04 17:19:00,9.95,12955.0,United Kingdom,39.8
539012,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,192,2010-12-15 13:26:00,0.85,17858.0,United Kingdom,163.2
540095,22292,HANGING CHICK  YELLOW DECORATION,4,2011-01-04 15:40:00,1.45,14553.0,United Kingdom,5.8
543040,22363,GLASS JAR MARMALADE ,10,2011-02-02 17:06:00,2.95,17337.0,United Kingdom,29.5
568198,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-09-25 14:52:00,0.85,16771.0,United Kingdom,2.55
555508,21172,PARTY METAL SIGN ,9,2011-06-03 16:45:00,1.45,16880.0,United Kingdom,13.049999999999999
548558,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-04-01 10:05:00,3.75,13626.0,United Kingdom,15.0
540520,22617,BAKING SET SPACEBOY DESIGN,1,2011-01-09 12:31:00,4.95,17555.0,United Kingdom,4.95
553142,22379,RECYCLING BAG RETROSPOT ,2,2011-05-13 13:05:00,2.1,14527.0,United Kingdom,4.2
560996,21975,PACK OF 60 DINOSAUR CAKE CASES,3,2011-07-22 13:53:00,0.55,17625.0,United Kingdom,1.6500000000000001
564327,23206,LUNCH BAG APPLE DESIGN,50,2011-08-24 13:33:00,1.45,16029.0,United Kingdom,72.5
568224,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-09-26 10:22:00,0.95,17377.0,United Kingdom,0.95
567983,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,12,2011-09-23 11:25:00,2.1,15714.0,United Kingdom,25.200000000000003
571306,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,36,2011-10-17 09:57:00,0.83,16701.0,United Kingdom,29.88
572675,22491,PACK OF 12 COLOURED PENCILS,2,2011-10-25 13:20:00,0.85,17917.0,United Kingdom,1.7
540531,21181,PLEASE ONE PERSON METAL SIGN,1,2011-01-09 14:03:00,2.1,16549.0,United Kingdom,2.1
544569,84991,60 TEATIME FAIRY CAKE CASES,3,2011-02-21 12:58:00,0.55,16980.0,United Kingdom,1.6500000000000001
572741,21790,VINTAGE SNAP CARDS,12,2011-10-25 15:47:00,0.85,14341.0,United Kingdom,10.2
570011,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-10-07 09:44:00,1.45,16477.0,United Kingdom,17.4
573892,22161,HEART DECORATION RUSTIC HANGING ,24,2011-11-01 13:57:00,0.19,14911.0,EIRE,4.5600000000000005
575629,POST,POSTAGE,1,2011-11-10 13:34:00,18.0,12599.0,France,18.0
562542,22984,CARD GINGHAM ROSE ,12,2011-08-05 15:40:00,0.42,17377.0,United Kingdom,5.04
550517,22295,HEART FILIGREE DOVE LARGE,12,2011-04-19 08:17:00,1.65,14352.0,United Kingdom,19.799999999999997
542789,21499,BLUE POLKADOT WRAP,25,2011-02-01 10:38:00,0.42,17511.0,United Kingdom,10.5
550479,22549,PICTURE DOMINOES,24,2011-04-18 14:01:00,1.45,15625.0,United Kingdom,34.8
542111,22189,CREAM HEART CARD HOLDER,4,2011-01-25 13:55:00,3.95,14341.0,United Kingdom,15.8
577842,82551,LAUNDRY 15C METAL SIGN,12,2011-11-22 10:39:00,1.45,16353.0,United Kingdom,17.4
547058,20727,LUNCH BAG  BLACK SKULL.,10,2011-03-20 12:44:00,1.65,14232.0,United Kingdom,16.5
564198,10133,COLOURING PENCILS BROWN TUBE,5,2011-08-23 17:18:00,0.42,14418.0,United Kingdom,2.1
543040,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-02-02 17:06:00,0.55,17337.0,United Kingdom,0.55
560224,22804,CANDLEHOLDER PINK HANGING HEART,2,2011-07-15 16:06:00,2.95,14572.0,United Kingdom,5.9
580513,23209,LUNCH BAG VINTAGE DOILY ,1,2011-12-04 13:59:00,1.65,14456.0,United Kingdom,1.65
566933,48185,DOORMAT FAIRY CAKE,20,2011-09-15 15:30:00,4.58,18102.0,United Kingdom,91.6
563626,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-08-18 10:31:00,0.29,16187.0,United Kingdom,6.959999999999999
566053,21175,GIN + TONIC DIET METAL SIGN,1,2011-09-08 14:57:00,2.55,14410.0,United Kingdom,2.55
574672,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-11-06 12:25:00,1.45,13532.0,United Kingdom,1.45
563580,20679,EDWARDIAN PARASOL RED,1,2011-08-17 15:53:00,5.95,16706.0,United Kingdom,5.95
570507,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-10-11 09:53:00,1.25,16561.0,United Kingdom,15.0
572058,23053,RECYCLED ACAPULCO MAT PINK,1,2011-10-20 12:43:00,8.25,18252.0,United Kingdom,8.25
554096,20762,GREEN FERN SKETCHBOOK ,4,2011-05-22 12:51:00,3.75,14921.0,United Kingdom,15.0
576172,23395,BELLE JARDINIERE CUSHION COVER,12,2011-11-14 11:00:00,3.29,15482.0,United Kingdom,39.480000000000004
567875,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-09-22 14:29:00,0.85,16348.0,United Kingdom,2.55
564962,22267,EASTER DECORATION EGG BUNNY ,1,2011-08-31 14:35:00,0.39,17777.0,United Kingdom,0.39
562128,22669,RED BABY BUNTING ,5,2011-08-03 09:07:00,2.95,16150.0,United Kingdom,14.75
547842,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2011-03-27 11:14:00,0.85,13875.0,United Kingdom,10.2
566010,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-09-08 12:05:00,4.25,13700.0,United Kingdom,17.0
576597,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-11-15 14:57:00,5.95,14194.0,United Kingdom,17.85
549429,22426,ENAMEL WASH BOWL CREAM,4,2011-04-08 12:06:00,3.75,17001.0,United Kingdom,15.0
553464,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-05-17 11:07:00,1.45,16218.0,United Kingdom,17.4
570479,23285,PINK VINTAGE SPOT BEAKER,5,2011-10-10 16:58:00,0.85,17589.0,United Kingdom,4.25
571793,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-10-19 11:38:00,1.06,16621.0,United Kingdom,76.32000000000001
549323,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-04-08 10:26:00,1.25,12999.0,United Kingdom,30.0
536627,22961,JAM MAKING SET PRINTED,12,2010-12-02 10:53:00,1.45,15658.0,United Kingdom,17.4
552080,22179,SET 10 LIGHTS NIGHT OWL,24,2011-05-06 11:27:00,5.95,16319.0,United Kingdom,142.8
580097,85066,CREAM SWEETHEART MINI CHEST,5,2011-12-01 14:58:00,12.75,14216.0,United Kingdom,63.75
537204,21819,GLITTER CHRISTMAS STAR ,6,2010-12-05 14:45:00,0.85,15555.0,United Kingdom,5.1
545062,82552,WASHROOM METAL SIGN,1,2011-02-27 14:07:00,1.45,12748.0,United Kingdom,1.45
555542,22843,BISCUIT TIN VINTAGE GREEN,6,2011-06-05 12:51:00,6.75,15108.0,European Community,40.5
544191,15056N,EDWARDIAN PARASOL NATURAL,3,2011-02-16 16:57:00,5.95,13089.0,United Kingdom,17.85
561077,23236,DOILEY STORAGE TIN,6,2011-07-24 15:53:00,2.89,17649.0,United Kingdom,17.34
566271,22624,IVORY KITCHEN SCALES,2,2011-09-11 13:44:00,8.5,14250.0,United Kingdom,17.0
566307,21479,WHITE SKULL HOT WATER BOTTLE ,8,2011-09-12 09:37:00,3.75,14307.0,United Kingdom,30.0
545654,22917,HERB MARKER ROSEMARY,12,2011-03-04 13:46:00,0.65,15681.0,United Kingdom,7.800000000000001
580727,22075,6 RIBBONS ELEGANT CHRISTMAS ,5,2011-12-05 17:17:00,3.29,14096.0,United Kingdom,16.45
573511,23508,MINI PLAYING CARDS DOLLY GIRL ,20,2011-10-31 12:25:00,0.42,12347.0,Iceland,8.4
577696,22333,RETROSPOT PARTY BAG + STICKER SET,1,2011-11-21 11:57:00,1.65,16406.0,United Kingdom,1.65
561485,23221,REINDEER HEART DECORATION SILVER,1,2011-07-27 13:42:00,0.83,17841.0,United Kingdom,0.83
576176,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,5,2011-11-14 11:04:00,2.55,16936.0,United Kingdom,12.75
545188,22548,HEADS AND TAILS SPORTING FUN,4,2011-02-28 15:19:00,1.25,14056.0,United Kingdom,5.0
557630,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-06-21 14:53:00,0.85,13178.0,United Kingdom,8.5
547805,85150,LADIES & GENTLEMEN METAL SIGN,6,2011-03-25 13:35:00,2.55,13327.0,United Kingdom,15.299999999999999
552410,21927,BLUE/CREAM STRIPE CUSHION COVER ,3,2011-05-09 12:40:00,1.25,14527.0,United Kingdom,3.75
559876,20996,JAZZ HEARTS ADDRESS BOOK,2,2011-07-13 11:09:00,0.19,15752.0,United Kingdom,0.38
570420,23395,BELLE JARDINIERE CUSHION COVER,2,2011-10-10 13:33:00,3.75,17841.0,United Kingdom,7.5
556908,22030,SWALLOWS GREETING CARD,12,2011-06-15 13:23:00,0.42,18165.0,United Kingdom,5.04
569005,16156S,WRAP PINK FAIRY CAKES ,25,2011-09-29 18:30:00,0.42,16268.0,United Kingdom,10.5
552181,22417,PACK OF 60 SPACEBOY CAKE CASES,120,2011-05-06 13:36:00,0.42,17381.0,United Kingdom,50.4
571444,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-10-17 13:44:00,2.95,18179.0,United Kingdom,35.400000000000006
567474,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-09-20 12:53:00,0.39,13448.0,United Kingdom,9.36
569853,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-10-06 14:18:00,0.83,13771.0,United Kingdom,6.64
536804,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2010-12-02 16:34:00,1.69,14031.0,United Kingdom,81.12
541949,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-01-24 12:08:00,2.1,18136.0,United Kingdom,12.600000000000001
575144,22211,WOOD STAMP SET FLOWERS,12,2011-11-08 15:38:00,0.83,12540.0,Spain,9.959999999999999
574029,23352,ROLL WRAP 50'S RED CHRISTMAS ,24,2011-11-02 12:34:00,1.25,12955.0,United Kingdom,30.0
543191,21122,SET/10 PINK POLKADOT PARTY CANDLES,3,2011-02-04 11:54:00,1.25,13137.0,United Kingdom,3.75
574089,22193,RED DINER WALL CLOCK,2,2011-11-03 09:07:00,8.5,17611.0,United Kingdom,17.0
561690,22383,LUNCH BAG SUKI DESIGN ,10,2011-07-29 09:11:00,1.65,13875.0,United Kingdom,16.5
546392,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-03-11 14:15:00,2.1,14587.0,United Kingdom,2.1
574328,22090,PAPER BUNTING RETROSPOT,40,2011-11-04 09:05:00,2.55,13081.0,United Kingdom,102.0
563909,23172,REGENCY TEA PLATE PINK,3,2011-08-21 12:36:00,1.65,15701.0,United Kingdom,4.949999999999999
540992,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-01-12 16:57:00,1.65,17364.0,United Kingdom,9.899999999999999
541631,22362,GLASS JAR PEACOCK BATH SALTS,6,2011-01-20 10:47:00,2.95,12637.0,France,17.700000000000003
577296,21993,FLORAL FOLK STATIONERY SET,1,2011-11-18 12:47:00,1.25,17286.0,United Kingdom,1.25
554151,22561,WOODEN SCHOOL COLOURING SET,6,2011-05-23 11:07:00,1.65,14049.0,United Kingdom,9.899999999999999
578155,23109,PACK OF SIX LED TEA LIGHTS,1,2011-11-23 11:32:00,2.89,12748.0,United Kingdom,2.89
541970,21914,BLUE HARMONICA IN BOX ,12,2011-01-24 13:48:00,1.25,15179.0,United Kingdom,15.0
558315,22697,GREEN REGENCY TEACUP AND SAUCER,18,2011-06-28 11:44:00,2.95,15065.0,United Kingdom,53.1
558355,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-06-28 14:58:00,1.25,13614.0,United Kingdom,2.5
540247,20751,FUNKY WASHING UP GLOVES ASSORTED,4,2011-01-05 15:56:00,2.1,15464.0,United Kingdom,8.4
557892,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,2011-06-23 14:11:00,1.65,14534.0,United Kingdom,1.65
578233,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-11-23 12:20:00,0.42,14049.0,United Kingdom,10.08
569360,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-10-03 14:59:00,3.95,14653.0,United Kingdom,3.95
562217,22448,PIN CUSHION BABUSHKA RED,6,2011-08-03 14:06:00,3.35,17659.0,United Kingdom,20.1
560845,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-07-21 12:29:00,0.65,15570.0,United Kingdom,10.4
563723,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-08-18 16:43:00,1.25,13319.0,United Kingdom,15.0
568894,22029,SPACEBOY BIRTHDAY CARD,12,2011-09-29 13:04:00,0.42,17528.0,United Kingdom,5.04
575211,21874,GIN AND TONIC MUG,6,2011-11-09 10:39:00,1.65,17377.0,United Kingdom,9.899999999999999
579938,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-12-01 10:18:00,1.45,14146.0,United Kingdom,17.4
537762,22310,IVORY KNITTED MUG COSY ,6,2010-12-08 12:01:00,1.65,16558.0,United Kingdom,9.899999999999999
565439,21756,BATH BUILDING BLOCK WORD,3,2011-09-04 13:56:00,6.25,14852.0,United Kingdom,18.75
580744,22210,WOOD STAMP SET BEST WISHES,60,2011-12-06 09:31:00,0.83,13694.0,United Kingdom,49.8
568060,23012,GLASS APOTHECARY BOTTLE PERFUME,3,2011-09-23 13:11:00,3.95,14546.0,United Kingdom,11.850000000000001
538183,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,6,2010-12-10 10:21:00,2.55,16265.0,United Kingdom,15.299999999999999
578118,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,48,2011-11-23 10:08:00,2.55,12955.0,United Kingdom,122.39999999999999
537822,21537,RED RETROSPOT PUDDING BOWL,4,2010-12-08 14:22:00,4.25,13523.0,United Kingdom,17.0
567280,23289,DOLLY GIRL CHILDRENS BOWL,144,2011-09-19 11:46:00,1.05,14646.0,Netherlands,151.20000000000002
539725,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2010-12-21 13:58:00,7.95,17211.0,United Kingdom,7.95
540372,22637,PIGGY BANK RETROSPOT ,12,2011-01-06 16:41:00,2.55,13081.0,United Kingdom,30.599999999999998
561076,22924,FRIDGE MAGNETS LA VIE EN ROSE,24,2011-07-24 15:52:00,0.85,17696.0,United Kingdom,20.4
553345,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-05-16 12:53:00,1.65,16729.0,United Kingdom,3.3
545227,22221,CAKE STAND LOVEBIRD 2 TIER PINK,4,2011-03-01 09:35:00,9.95,12428.0,Finland,39.8
541567,22191,IVORY DINER WALL CLOCK,2,2011-01-19 11:51:00,8.5,12681.0,France,17.0
578251,21015,DARK BIRD HOUSE TREE DECORATION,4,2011-11-23 12:45:00,0.29,15993.0,United Kingdom,1.16
562931,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2011-08-10 16:19:00,1.45,14030.0,United Kingdom,1.45
570448,23342,MINT DINER WALL CLOCK,2,2011-10-10 14:55:00,8.5,13224.0,United Kingdom,17.0
546912,22383,LUNCH BAG SUKI DESIGN ,2,2011-03-17 20:12:00,1.65,15861.0,United Kingdom,3.3
543610,16161P,WRAP ENGLISH ROSE ,25,2011-02-10 14:30:00,0.42,16425.0,United Kingdom,10.5
575931,22029,SPACEBOY BIRTHDAY CARD,12,2011-11-13 10:35:00,0.42,16560.0,United Kingdom,5.04
552268,21931,JUMBO STORAGE BAG SUKI,20,2011-05-08 11:49:00,2.08,14709.0,United Kingdom,41.6
555383,22150,3 STRIPEY MICE FELTCRAFT,2,2011-06-02 15:13:00,1.95,12517.0,Germany,3.9
563189,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-08-12 15:22:00,0.83,12682.0,France,6.64
554916,21078,SET/20 STRAWBERRY PAPER NAPKINS ,4,2011-05-27 12:26:00,0.85,17345.0,United Kingdom,3.4
568674,22423,REGENCY CAKESTAND 3 TIER,1,2011-09-28 13:30:00,12.75,12708.0,Germany,12.75
548952,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-04-05 10:46:00,0.95,15572.0,United Kingdom,0.95
553224,20973,12 PENCIL SMALL TUBE WOODLAND,18,2011-05-16 10:40:00,0.65,17228.0,United Kingdom,11.700000000000001
554368,23109,LED TEA LIGHTS,6,2011-05-24 10:33:00,2.89,13267.0,United Kingdom,17.34
557129,84050,PINK HEART SHAPE EGG FRYING PAN,1,2011-06-16 19:59:00,1.65,17841.0,United Kingdom,1.65
551138,22719,GUMBALL MONOCHROME COAT RACK,36,2011-04-26 13:06:00,1.06,17061.0,United Kingdom,38.160000000000004
554098,84880,WHITE WIRE EGG HOLDER,1,2011-05-22 13:01:00,7.5,14769.0,United Kingdom,7.5
559691,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,2011-07-11 15:52:00,2.95,13089.0,United Kingdom,35.400000000000006
561471,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-07-27 13:14:00,2.95,14911.0,EIRE,35.400000000000006
550137,22244,3 HOOK HANGER MAGIC GARDEN,36,2011-04-14 13:59:00,1.95,12477.0,Germany,70.2
571413,21175,GIN + TONIC DIET METAL SIGN,12,2011-10-17 12:33:00,2.55,13923.0,United Kingdom,30.599999999999998
548673,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-04-01 16:18:00,3.75,13767.0,United Kingdom,15.0
566279,17091J,VANILLA INCENSE IN TIN,29,2011-09-11 14:09:00,0.38,14432.0,United Kingdom,11.02
537758,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,16,2010-12-08 11:41:00,0.42,16122.0,United Kingdom,6.72
577341,22593,CHRISTMAS GINGHAM STAR,12,2011-11-18 15:00:00,0.85,16279.0,United Kingdom,10.2
567525,21181,PLEASE ONE PERSON METAL SIGN,12,2011-09-21 08:56:00,2.1,18241.0,United Kingdom,25.200000000000003
553002,21172,PARTY METAL SIGN ,1,2011-05-12 15:26:00,1.45,13263.0,United Kingdom,1.45
560568,20676,RED RETROSPOT BOWL,8,2011-07-19 14:03:00,1.25,13895.0,United Kingdom,10.0
575516,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-11-10 10:45:00,4.25,17340.0,United Kingdom,34.0
540907,21754,HOME BUILDING BLOCK WORD,3,2011-01-12 11:52:00,5.95,13488.0,United Kingdom,17.85
549988,23077,DOUGHNUT LIP GLOSS ,20,2011-04-13 16:43:00,1.25,14367.0,United Kingdom,25.0
541985,22766,PHOTO FRAME CORNICE,2,2011-01-24 15:52:00,2.95,15052.0,United Kingdom,5.9
548409,22072,RED RETROSPOT TEA CUP AND SAUCER ,24,2011-03-31 10:27:00,3.39,12731.0,France,81.36
561859,84925F,PSYCHEDELIC WALL THERMOMETER,8,2011-07-29 17:19:00,0.79,17750.0,United Kingdom,6.32
551840,22302,COFFEE MUG PEARS  DESIGN,36,2011-05-04 13:36:00,2.1,15144.0,United Kingdom,75.60000000000001
561661,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-07-28 16:21:00,8.5,12743.0,Unspecified,17.0
540462,22896,PEG BAG APPLES DESIGN,6,2011-01-07 12:45:00,2.55,16779.0,United Kingdom,15.299999999999999
564037,22384,LUNCH BAG PINK POLKADOT,10,2011-08-22 12:26:00,1.65,14800.0,United Kingdom,16.5
561911,POST,POSTAGE,6,2011-08-01 10:26:00,18.0,12534.0,Germany,108.0
568101,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-09-23 15:21:00,2.08,15978.0,United Kingdom,20.8
560853,23182,TOILET SIGN OCCUPIED OR VACANT,5,2011-07-21 12:33:00,0.83,15311.0,United Kingdom,4.1499999999999995
556536,22898,CHILDRENS APRON APPLES DESIGN,2,2011-06-13 12:36:00,1.95,17795.0,United Kingdom,3.9
541604,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3,2011-01-19 17:23:00,2.55,14572.0,United Kingdom,7.6499999999999995
541683,22493,PAINT YOUR OWN CANVAS SET,8,2011-01-20 15:01:00,1.65,14085.0,United Kingdom,13.2
572859,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-10-26 12:39:00,1.25,16418.0,United Kingdom,7.5
562770,21907,I'M ON HOLIDAY METAL SIGN,12,2011-08-09 11:56:00,2.1,17139.0,United Kingdom,25.200000000000003
537762,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-12-08 12:01:00,4.65,16558.0,United Kingdom,18.6
544678,16169M,WRAP DAISY CARPET ,25,2011-02-22 16:15:00,0.42,13077.0,United Kingdom,10.5
562789,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,60,2011-08-09 13:50:00,2.1,14646.0,Netherlands,126.0
547691,23177,TREASURE ISLAND BOOK BOX,16,2011-03-24 15:02:00,2.25,16767.0,United Kingdom,36.0
559349,16161P,WRAP ENGLISH ROSE ,25,2011-07-07 17:33:00,0.42,15150.0,United Kingdom,10.5
557960,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,1,2011-06-23 19:46:00,0.85,15453.0,United Kingdom,0.85
579472,21135,VICTORIAN  METAL POSTCARD SPRING,1,2011-11-29 15:09:00,1.69,13521.0,United Kingdom,1.69
564342,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2011-08-24 14:53:00,2.95,16340.0,United Kingdom,5.9
572074,23252,VINTAGE RED ENAMEL TRIM JUG ,2,2011-10-20 13:54:00,3.75,16284.0,United Kingdom,7.5
572775,46000S,POLYESTER FILLER PAD 40x40cm,16,2011-10-26 10:43:00,1.45,13126.0,United Kingdom,23.2
559746,21621,VINTAGE UNION JACK BUNTING,1,2011-07-12 11:16:00,8.5,16515.0,United Kingdom,8.5
557019,85135B,BLUE DRAGONFLY HELICOPTER,1,2011-06-16 12:45:00,7.95,15907.0,United Kingdom,7.95
572035,22568,FELTCRAFT CUSHION OWL,24,2011-10-20 12:03:00,3.39,14646.0,Netherlands,81.36
560868,23081,GREEN METAL BOX ARMY SUPPLIES,1,2011-07-21 14:14:00,8.25,14866.0,United Kingdom,8.25
564821,35265,COLOURFUL FLOWER FRUIT BOWL,1,2011-08-30 12:16:00,1.95,14078.0,United Kingdom,1.95
576082,POST,POSTAGE,2,2011-11-14 08:22:00,40.0,12428.0,Finland,80.0
577393,48138,DOORMAT UNION FLAG,30,2011-11-18 17:06:00,7.08,14031.0,United Kingdom,212.4
561535,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-07-28 09:48:00,4.95,15116.0,United Kingdom,19.8
568367,22421,LIPSTICK PEN FUSCHIA,12,2011-09-26 15:51:00,0.42,15755.0,United Kingdom,5.04
550464,22367,CHILDRENS APRON SPACEBOY DESIGN,3,2011-04-18 13:30:00,1.95,16550.0,United Kingdom,5.85
550305,22621,TRADITIONAL KNITTING NANCY,12,2011-04-17 10:27:00,1.65,17920.0,United Kingdom,19.799999999999997
573245,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,2011-10-28 12:08:00,1.69,17841.0,United Kingdom,1.69
573360,23503,PLAYING CARDS KEEP CALM & CARRY ON,1,2011-10-30 12:51:00,1.25,15748.0,United Kingdom,1.25
566539,20726,LUNCH BAG WOODLAND,3,2011-09-13 11:34:00,1.65,17228.0,United Kingdom,4.949999999999999
537762,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-12-08 12:01:00,0.85,16558.0,United Kingdom,10.2
575602,21930,JUMBO STORAGE BAG SKULLS,2,2011-11-10 12:27:00,2.08,17059.0,United Kingdom,4.16
543631,21873,IF YOU CAN'T STAND THE HEAT MUG,6,2011-02-10 16:17:00,1.25,14081.0,United Kingdom,7.5
561899,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-07-31 15:26:00,2.1,17173.0,United Kingdom,12.600000000000001
542360,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2011-01-27 12:40:00,2.95,14701.0,United Kingdom,5.9
579145,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-11-28 13:13:00,0.79,14597.0,United Kingdom,14.22
567077,22110,BIRD HOUSE HOT WATER BOTTLE,2,2011-09-16 12:34:00,2.55,18122.0,United Kingdom,5.1
